"日期","channel_name","国家地区","newUser","activeUser","payNum","payNumWeb","payUser","activePayUser","payRate","payUserNew","payRateNew","ARPU","ARPPU","onlineTimeMin","payNumNew","payUserNew2","payNum2"
"2024-07-26(五)","AppStore","白俄罗斯","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","阿塞拜疆","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","摩洛哥","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","北马里亚纳群岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","爱尔兰","-","2","0","0","0","1","0%","0","-","0","0","14.77","0","0","0"
"2024-07-26(五)","googleplay","南非","-","1","-","-","-","-","0%","0","-","0","-","26.38","-","-","-"
"2024-07-26(五)","AppStore","比利时","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","土耳其","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","日本","925","15,589","14,984.3","429.96","684","5,442","4.39%","45","4.67%","0.96","21.91","79.27","1,521.6","84","2,111.99"
"2024-07-27(六)","googleplay","日本","716","5,808","7,270.02","124.93","335","1,937","5.77%","23","3.19%","1.25","21.7","90.21","722.25","41","945.96"
"2024-07-27(六)","AppStore","中国","4","66","20.93","0","2","17","3.03%","0","0%","0.32","10.47","102.6","0","0","0"
"2024-07-27(六)","googleplay","中国","0","30","17.96","0","3","8","10%","0","0%","0.6","5.99","103.86","0","1","0.99"
"2024-07-27(六)","AppStore","美国","0","15","38.92","0","2","5","13.33%","0","0%","2.59","19.46","89.02","0","0","0"
"2024-07-27(六)","googleplay","越南","1","5","-","-","-","-","0%","0","0%","0","-","139.59","-","-","-"
"2024-07-27(六)","googleplay","韩国","0","4","0","0","0","0","0%","0","0%","0","0","146.04","0","0","0"
"2024-07-27(六)","googleplay","泰国","0","5","0","0","0","1","0%","0","0%","0","0","66.44","0","0","0"
"2024-07-27(六)","AppStore","越南","1","7","0","0","0","1","0%","0","0%","0","0","66.16","0","0","0"
"2024-07-27(六)","googleplay","马来西亚","0","2","0","0","0","0","0%","0","0%","0","0","222.53","0","0","0"
"2024-07-27(六)","googleplay","美国","0","4","-","-","-","1","0%","0","0%","0","-","82.63","-","-","-"
"2024-07-27(六)","AppStore","加拿大","0","5","0","0","0","1","0%","0","0%","0","0","36.71","0","0","0"
"2024-07-27(六)","AppStore","泰国","0","2","0","0","0","1","0%","0","0%","0","0","181.27","0","0","0"
"2024-07-27(六)","AppStore","韩国","0","3","0","0","0","0","0%","0","0%","0","0","69.59","0","0","0"
"2024-07-27(六)","googleplay","印度尼西亚","0","2","0","0","0","0","0%","0","0%","0","-","23.63","0","0","0"
"2024-07-27(六)","AppStore","澳大利亚","1","5","0","0","0","1","0%","0","0%","0","0","124.21","0","0","0"
"2024-07-27(六)","googleplay","俄罗斯","2","5","-","-","-","-","0%","0","0%","0","-","110.6","-","-","-"
"2024-07-27(六)","AppStore","马来西亚","2","6","0","0","0","2","0%","0","0%","0","0","47.43","0","0","0"
"2024-07-27(六)","AppStore","英国","2","5","0","0","0","1","0%","0","0%","0","0","84.31","0","0","0"
"2024-07-27(六)","googleplay","墨西哥","1","4","11.94","0","2","2","50%","1","100%","2.99","5.97","176.68","6.97","0","0"
"2024-07-27(六)","googleplay","新加坡","1","3","-","-","-","-","0%","0","0%","0","-","54.44","-","-","-"
"2024-07-27(六)","googleplay","巴西","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","新加坡","0","3","0","0","0","0","0%","0","0%","0","0","76.09","0","0","0"
"2024-07-27(六)","AppStore","菲律宾","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","加拿大","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","新西兰","0","1","-","-","-","-","0%","0","0%","0","-","84.55","-","-","-"
"2024-07-27(六)","googleplay","法国","0","1","-","-","-","-","0%","0","0%","0","-","12.27","-","-","-"
"2024-07-27(六)","googleplay","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","智利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","德国","0","2","-","-","-","-","0%","0","0%","0","-","82.73","-","-","-"
"2024-07-27(六)","AppStore","俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","阿根廷","0","1","-","-","-","-","0%","0","0%","0","-","46.6","-","-","-"
"2024-07-27(六)","AppStore","德国","0","1","0","0","0","0","0%","0","0%","0","0","39.62","0","0","0"
"2024-07-27(六)","googleplay","菲律宾","0","2","0","0","0","2","0%","0","0%","0","0","43.8","0","0","0"
"2024-07-27(六)","AppStore","印度尼西亚","0","2","49.99","0","1","1","50%","0","0%","25","49.99","224.2","0","0","0"
"2024-07-27(六)","googleplay","秘鲁","1","1","-","-","-","-","0%","0","0%","0","-","340.22","-","-","-"
"2024-07-27(六)","googleplay","澳大利亚","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","巴西","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-27(六)","googleplay","哥伦比亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","法国","0","1","0","0","0","1","0%","0","0%","0","0","48.23","0","0","0"
"2024-07-27(六)","googleplay","厄瓜多尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","英国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","意大利","0","1","-","-","-","-","0%","0","0%","0","-","107.92","-","-","-"
"2024-07-27(六)","AppStore","荷兰","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","阿根廷","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","瑞士","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","比利时","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","乌拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","蒙古","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","埃及","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","巴拿马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","瑞典","0","1","-","-","-","0","0%","0","0%","0","-","112.33","-","-","-"
"2024-07-27(六)","googleplay","沙特阿拉伯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","波兰","0","1","-","-","-","-","0%","0","0%","0","-","29.27","-","-","-"
"2024-07-27(六)","googleplay","危地马拉","1","1","-","-","-","-","0%","0","0%","0","-","156.65","-","-","-"
"2024-07-27(六)","AppStore","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","土耳其","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","匈牙利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","南非","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","尼泊尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-27(六)","googleplay","波兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","法属波利尼西亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","巴哈马","1","1","-","-","-","-","0%","0","0%","0","-","29.75","-","-","-"
"2024-07-27(六)","googleplay","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","克罗地亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","阿尔及利亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","老挝","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","墨西哥","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","丹麦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","乌克兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","白俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","芬兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","玻利维亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","摩洛哥","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","荷兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","以色列","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","摩尔多瓦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-27(六)","AppStore","英属维尔京群岛","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","斯里兰卡","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","意大利","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","新西兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","葡萄牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","挪威","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","伊朗","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","洪都拉斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","马耳他","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","关岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","希腊","-","0","0","0","0","0","0%","0","-","0","0","0","0","0","0"
"2024-07-27(六)","googleplay","关岛","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","卡塔尔","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","卡塔尔","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","白俄罗斯","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","阿塞拜疆","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","googleplay","摩洛哥","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","北马里亚纳群岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","爱尔兰","-","1","0","0","0","0","0%","0","-","0","0","8.35","0","0","0"
"2024-07-27(六)","googleplay","南非","-","1","-","-","-","-","0%","0","-","0","-","24.58","-","-","-"
"2024-07-27(六)","AppStore","比利时","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-27(六)","AppStore","土耳其","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-28(日)","AppStore","日本","1,141","15,546","10,834.87","109.95","556","5,242","3.58%","53","4.5%","0.7","19.49","78.02","1,093.53","91","1,384.7"
"2024-07-28(日)","googleplay","日本","765","5,767","5,683.78","199.89","254","1,872","4.4%","19","2.46%","0.99","22.38","88.71","906.36","34","1,258.05"
"2024-07-28(日)","AppStore","中国","1","60","0","0","0","16","0%","0","0%","0","0","100.18","0","0","0"
"2024-07-28(日)","googleplay","中国","1","27","56.97","0","2","7","7.41%","0","0%","2.11","28.49","133.29","0","0","0"
"2024-07-28(日)","AppStore","美国","0","14","5.96","0","3","6","21.43%","0","0%","0.43","1.99","67.97","0","1","3.98"
"2024-07-28(日)","googleplay","越南","1","7","-","-","-","-","0%","0","0%","0","-","61.75","-","-","-"
"2024-07-28(日)","googleplay","韩国","0","3","0","0","0","0","0%","0","0%","0","0","263.85","0","0","0"
"2024-07-28(日)","googleplay","泰国","0","6","0","0","0","2","0%","0","0%","0","0","46.26","0","0","0"
"2024-07-28(日)","AppStore","越南","0","5","0","0","0","1","0%","0","0%","0","0","63.29","0","0","0"
"2024-07-28(日)","googleplay","马来西亚","0","3","0","0","0","0","0%","0","0%","0","0","47.21","0","0","0"
"2024-07-28(日)","googleplay","美国","1","6","-","-","-","2","0%","0","0%","0","-","25.2","-","-","-"
"2024-07-28(日)","AppStore","加拿大","0","3","0","0","0","0","0%","0","0%","0","0","64.18","0","0","0"
"2024-07-28(日)","AppStore","泰国","0","3","0","0","0","0","0%","0","0%","0","0","61.07","0","0","0"
"2024-07-28(日)","AppStore","韩国","0","2","0","0","0","0","0%","0","0%","0","0","150.47","0","0","0"
"2024-07-28(日)","googleplay","印度尼西亚","0","0","0","0","0","0","0%","0","0%","0","-","0","0","0","0"
"2024-07-28(日)","AppStore","澳大利亚","0","7","0","0","0","1","0%","0","0%","0","0","67.89","0","0","0"
"2024-07-28(日)","googleplay","俄罗斯","0","3","-","-","-","-","0%","0","0%","0","-","138.56","-","-","-"
"2024-07-28(日)","AppStore","马来西亚","0","5","0","0","0","2","0%","0","0%","0","0","65.83","0","0","0"
"2024-07-28(日)","AppStore","英国","0","3","0","0","0","2","0%","0","0%","0","0","116.67","0","0","0"
"2024-07-28(日)","googleplay","墨西哥","0","2","2.99","0","1","1","50%","0","0%","1.5","2.99","322.21","0","0","0"
"2024-07-28(日)","googleplay","新加坡","0","2","-","-","-","-","0%","0","0%","0","-","41.88","-","-","-"
"2024-07-28(日)","googleplay","巴西","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","AppStore","新加坡","0","2","0","0","0","0","0%","0","0%","0","0","73.63","0","0","0"
"2024-07-28(日)","AppStore","菲律宾","0","2","-","-","-","0","0%","0","0%","0","-","80.84","-","-","-"
"2024-07-28(日)","googleplay","加拿大","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","AppStore","新西兰","0","1","-","-","-","-","0%","0","0%","0","-","123.15","-","-","-"
"2024-07-28(日)","googleplay","法国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","googleplay","多米尼加共和国","0","1","-","-","-","-","0%","0","0%","0","-","9.02","-","-","-"
"2024-07-28(日)","googleplay","智利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","googleplay","德国","0","1","-","-","-","-","0%","0","0%","0","-","603.73","-","-","-"
"2024-07-28(日)","AppStore","俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","googleplay","阿根廷","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","AppStore","德国","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-28(日)","googleplay","菲律宾","0","1","0","0","0","1","0%","0","0%","0","0","96.62","0","0","0"
"2024-07-28(日)","AppStore","印度尼西亚","0","2","134.97","0","1","1","50%","0","0%","67.49","134.97","147.23","0","0","0"
"2024-07-28(日)","googleplay","秘鲁","0","1","-","-","-","-","0%","0","0%","0","-","114.15","-","-","-"
"2024-07-28(日)","googleplay","澳大利亚","1","1","-","-","-","0","0%","0","0%","0","-","27.17","-","-","-"
"2024-07-28(日)","AppStore","巴西","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-28(日)","googleplay","哥伦比亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","AppStore","法国","0","1","0","0","0","1","0%","0","0%","0","0","26.37","0","0","0"
"2024-07-28(日)","googleplay","厄瓜多尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","googleplay","英国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","googleplay","意大利","0","1","-","-","-","-","0%","0","0%","0","-","168.92","-","-","-"
"2024-07-28(日)","AppStore","荷兰","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","googleplay","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","googleplay","西班牙","1","2","-","-","-","-","0%","0","0%","0","-","15.97","-","-","-"
"2024-07-28(日)","googleplay","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","AppStore","阿根廷","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","AppStore","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-28(日)","AppStore","瑞士","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
